,country,year,iso_code,population,gdp,variable,value,energy_source,type,unit,source
119895,Europe,2017,,745657647.0,,oil_prod_per_capita,11292.958,oil,prod,kilowatt-hours,oil
119896,Europe,2018,,746577709.0,,oil_prod_per_capita,11399.22,oil,prod,kilowatt-hours,oil
119897,Europe,2019,,747418251.0,,oil_prod_per_capita,11411.423,oil,prod,kilowatt-hours,oil
119898,Europe,2020,,747462669.0,,oil_prod_per_capita,10779.562,oil,prod,kilowatt-hours,oil
119899,Europe,2021,,746417727.0,,oil_prod_per_capita,10901.226,oil,prod,kilowatt-hours,oil
119900,Europe,2022,,744806995.0,,oil_prod_per_capita,10928.37,oil,prod,kilowatt-hours,oil
120890,North America,2013,,560056144.0,,oil_prod_per_capita,16485.412,oil,prod,kilowatt-hours,oil
120891,North America,2014,,565486685.0,,oil_prod_per_capita,18087.375,oil,prod,kilowatt-hours,oil
120892,North America,2015,,570726015.0,,oil_prod_per_capita,18712.953,oil,prod,kilowatt-hours,oil
120893,North America,2016,,576008328.0,,oil_prod_per_capita,17967.15,oil,prod,kilowatt-hours,oil
120894,North America,2017,,581258143.0,,oil_prod_per_capita,18551.561,oil,prod,kilowatt-hours,oil
120895,North America,2018,,585864285.0,,oil_prod_per_capita,20566.002,oil,prod,kilowatt-hours,oil
120896,North America,2019,,590497015.0,,oil_prod_per_capita,21968.387,oil,prod,kilowatt-hours,oil
120897,North America,2020,,594263186.0,,oil_prod_per_capita,20865.354,oil,prod,kilowatt-hours,oil
120898,North America,2021,,597123384.0,,oil_prod_per_capita,21130.639,oil,prod,kilowatt-hours,oil
120899,North America,2022,,600323657.0,,oil_prod_per_capita,22072.488,oil,prod,kilowatt-hours,oil
121019,Oceania,2013,,39057783.0,,oil_prod_per_capita,5243.735,oil,prod,kilowatt-hours,oil
121020,Oceania,2014,,39729340.0,,oil_prod_per_capita,5446.149,oil,prod,kilowatt-hours,oil
121021,Oceania,2015,,40403644.0,,oil_prod_per_capita,4836.714,oil,prod,kilowatt-hours,oil
121022,Oceania,2016,,41101240.0,,oil_prod_per_capita,4344.057,oil,prod,kilowatt-hours,oil
121023,Oceania,2017,,41817267.0,,oil_prod_per_capita,3866.021,oil,prod,kilowatt-hours,oil
121024,Oceania,2018,,42540030.0,,oil_prod_per_capita,3997.524,oil,prod,kilowatt-hours,oil
121025,Oceania,2019,,43278474.0,,oil_prod_per_capita,5174.243,oil,prod,kilowatt-hours,oil
121026,Oceania,2020,,43933757.0,,oil_prod_per_capita,5059.223,oil,prod,kilowatt-hours,oil
121027,Oceania,2021,,44492065.0,,oil_prod_per_capita,4814.901,oil,prod,kilowatt-hours,oil
121028,Oceania,2022,,45038860.0,,oil_prod_per_capita,4411.894,oil,prod,kilowatt-hours,oil
121391,South America,2013,,405147963.0,,oil_prod_per_capita,10646.013,oil,prod,kilowatt-hours,oil
121392,South America,2014,,409128901.0,,oil_prod_per_capita,10927.144,oil,prod,kilowatt-hours,oil
121393,South America,2015,,413134461.0,,oil_prod_per_capita,11326.213,oil,prod,kilowatt-hours,oil
121394,South America,2016,,417101806.0,,oil_prod_per_capita,10696.938,oil,prod,kilowatt-hours,oil
121395,South America,2017,,420982650.0,,oil_prod_per_capita,10105.821,oil,prod,kilowatt-hours,oil
121396,South America,2018,,424740741.0,,oil_prod_per_capita,9173.62,oil,prod,kilowatt-hours,oil
121397,South America,2019,,428318218.0,,oil_prod_per_capita,8767.831,oil,prod,kilowatt-hours,oil
121398,South America,2020,,431530105.0,,oil_prod_per_capita,8268.761,oil,prod,kilowatt-hours,oil
121399,South America,2021,,434254167.0,,oil_prod_per_capita,8224.568,oil,prod,kilowatt-hours,oil
121400,South America,2022,,436816679.0,,oil_prod_per_capita,8881.116,oil,prod,kilowatt-hours,oil
121856,Africa,2013,,1140180888.0,,oil_production,4766.631,oil,production,terawatt-hours,oil
121857,Africa,2014,,1170299297.0,,oil_production,4545.141,oil,production,terawatt-hours,oil
121858,Africa,2015,,1201108186.0,,oil_production,4494.074,oil,production,terawatt-hours,oil
121859,Africa,2016,,1232111820.0,,oil_production,4242.768,oil,production,terawatt-hours,oil
121860,Africa,2017,,1263333997.0,,oil_production,4482.457,oil,production,terawatt-hours,oil
121861,Africa,2018,,1295265310.0,,oil_production,4563.994,oil,production,terawatt-hours,oil
121862,Africa,2019,,1327701380.0,,oil_production,4619.421,oil,production,terawatt-hours,oil
121863,Africa,2020,,1360677453.0,,oil_production,3882.936,oil,production,terawatt-hours,oil
121864,Africa,2021,,1393676724.0,,oil_production,4052.43,oil,production,terawatt-hours,oil
121865,Africa,2022,,1426736614.0,,oil_production,3879.84,oil,production,terawatt-hours,oil
121939,Antarctica,2013,ATA,,,oil_production,,oil,production,terawatt-hours,oil
121940,Antarctica,2014,ATA,,,oil_production,,oil,production,terawatt-hours,oil
121941,Antarctica,2015,ATA,,,oil_production,,oil,production,terawatt-hours,oil
121942,Antarctica,2016,ATA,,,oil_production,,oil,production,terawatt-hours,oil
121943,Antarctica,2017,ATA,,,oil_production,,oil,production,terawatt-hours,oil
121944,Antarctica,2018,ATA,,,oil_production,,oil,production,terawatt-hours,oil
121945,Antarctica,2019,ATA,,,oil_production,,oil,production,terawatt-hours,oil
121946,Antarctica,2020,ATA,,,oil_production,,oil,production,terawatt-hours,oil
121947,Antarctica,2021,ATA,,,oil_production,,oil,production,terawatt-hours,oil
121988,Asia,2013,,4365286895.0,,oil_production,21414.461,oil,production,terawatt-hours,oil
121989,Asia,2014,,4412496398.0,,oil_production,21527.746,oil,production,terawatt-hours,oil
121990,Asia,2015,,4458250376.0,,oil_production,22421.828,oil,production,terawatt-hours,oil
121991,Asia,2016,,4502955714.0,,oil_production,23258.436,oil,production,terawatt-hours,oil
121992,Asia,2017,,4547095064.0,,oil_production,22911.1,oil,production,terawatt-hours,oil
121993,Asia,2018,,4588802751.0,,oil_production,23025.219,oil,production,terawatt-hours,oil
121994,Asia,2019,,4627738749.0,,oil_production,22082.082,oil,production,terawatt-hours,oil
121995,Asia,2020,,4663086623.0,,oil_production,20573.271,oil,production,terawatt-hours,oil
121996,Asia,2021,,4693332132.0,,oil_production,20689.137,oil,production,terawatt-hours,oil
121997,Asia,2022,,4721383370.0,,oil_production,15488.279,oil,production,terawatt-hours,oil
122660,Europe,2013,,741180502.0,,oil_production,8045.201,oil,production,terawatt-hours,oil
122661,Europe,2014,,742190861.0,,oil_production,8113.983,oil,production,terawatt-hours,oil
122662,Europe,2015,,743294457.0,,oil_production,8274.314,oil,production,terawatt-hours,oil
122663,Europe,2016,,744516175.0,,oil_production,8450.875,oil,production,terawatt-hours,oil
122664,Europe,2017,,745657647.0,,oil_production,8420.681,oil,production,terawatt-hours,oil
122665,Europe,2018,,746577709.0,,oil_production,8510.403,oil,production,terawatt-hours,oil
122666,Europe,2019,,747418251.0,,oil_production,8529.105,oil,production,terawatt-hours,oil
122667,Europe,2020,,747462669.0,,oil_production,8057.32,oil,production,terawatt-hours,oil
122668,Europe,2021,,746417727.0,,oil_production,8136.868,oil,production,terawatt-hours,oil
122669,Europe,2022,,744806995.0,,oil_production,8139.527,oil,production,terawatt-hours,oil
123659,North America,2013,,560056144.0,,oil_production,9232.757,oil,production,terawatt-hours,oil
123660,North America,2014,,565486685.0,,oil_production,10228.17,oil,production,terawatt-hours,oil
123661,North America,2015,,570726015.0,,oil_production,10679.969,oil,production,terawatt-hours,oil
123662,North America,2016,,576008328.0,,oil_production,10349.229,oil,production,terawatt-hours,oil
123663,North America,2017,,581258143.0,,oil_production,10783.246,oil,production,terawatt-hours,oil
123664,North America,2018,,585864285.0,,oil_production,12048.886,oil,production,terawatt-hours,oil
123665,North America,2019,,590497015.0,,oil_production,12972.267,oil,production,terawatt-hours,oil
123666,North America,2020,,594263186.0,,oil_production,12399.512,oil,production,terawatt-hours,oil
123667,North America,2021,,597123384.0,,oil_production,12617.599,oil,production,terawatt-hours,oil
123668,North America,2022,,600323657.0,,oil_production,13250.637,oil,production,terawatt-hours,oil
123788,Oceania,2013,,39057783.0,,oil_production,204.809,oil,production,terawatt-hours,oil
123789,Oceania,2014,,39729340.0,,oil_production,216.372,oil,production,terawatt-hours,oil
123790,Oceania,2015,,40403644.0,,oil_production,195.421,oil,production,terawatt-hours,oil
123791,Oceania,2016,,41101240.0,,oil_production,178.546,oil,production,terawatt-hours,oil
123792,Oceania,2017,,41817267.0,,oil_production,161.666,oil,production,terawatt-hours,oil
123793,Oceania,2018,,42540030.0,,oil_production,170.055,oil,production,terawatt-hours,oil
123794,Oceania,2019,,43278474.0,,oil_production,223.933,oil,production,terawatt-hours,oil
123795,Oceania,2020,,43933757.0,,oil_production,222.271,oil,production,terawatt-hours,oil
123796,Oceania,2021,,44492065.0,,oil_production,214.225,oil,production,terawatt-hours,oil
123797,Oceania,2022,,45038860.0,,oil_production,198.707,oil,production,terawatt-hours,oil
124160,South America,2013,,405147963.0,,oil_production,4313.21,oil,production,terawatt-hours,oil
124161,South America,2014,,409128901.0,,oil_production,4470.61,oil,production,terawatt-hours,oil
124162,South America,2015,,413134461.0,,oil_production,4679.249,oil,production,terawatt-hours,oil
124163,South America,2016,,417101806.0,,oil_production,4461.712,oil,production,terawatt-hours,oil
124164,South America,2017,,420982650.0,,oil_production,4254.375,oil,production,terawatt-hours,oil
124165,South America,2018,,424740741.0,,oil_production,3896.41,oil,production,terawatt-hours,oil
124166,South America,2019,,428318218.0,,oil_production,3755.422,oil,production,terawatt-hours,oil
124167,South America,2020,,431530105.0,,oil_production,3568.219,oil,production,terawatt-hours,oil
124168,South America,2021,,434254167.0,,oil_production,3571.553,oil,production,terawatt-hours,oil
124169,South America,2022,,436816679.0,,oil_production,3879.42,oil,production,terawatt-hours,oil
124625,Africa,2013,,1140180888.0,,per_capita_electricity,650.099,per_capita,electricity,kilowatt-hours,-
124626,Africa,2014,,1170299297.0,,per_capita_electricity,656.396,per_capita,electricity,kilowatt-hours,-
124627,Africa,2015,,1201108186.0,,per_capita_electricity,658.159,per_capita,electricity,kilowatt-hours,-
124628,Africa,2016,,1232111820.0,,per_capita_electricity,654.324,per_capita,electricity,kilowatt-hours,-
124629,Africa,2017,,1263333997.0,,per_capita_electricity,653.683,per_capita,electricity,kilowatt-hours,-
124630,Africa,2018,,1295265310.0,,per_capita_electricity,656.468,per_capita,electricity,kilowatt-hours,-
124631,Africa,2019,,1327701380.0,,per_capita_electricity,654.334,per_capita,electricity,kilowatt-hours,-
124632,Africa,2020,,1360677453.0,,per_capita_electricity,628.635,per_capita,electricity,kilowatt-hours,-
124633,Africa,2021,,1393676724.0,,per_capita_electricity,638.513,per_capita,electricity,kilowatt-hours,-
124634,Africa,2022,,1426736614.0,,per_capita_electricity,617.507,per_capita,electricity,kilowatt-hours,-
124708,Antarctica,2013,ATA,,,per_capita_electricity,,per_capita,electricity,kilowatt-hours,-
124709,Antarctica,2014,ATA,,,per_capita_electricity,,per_capita,electricity,kilowatt-hours,-
124710,Antarctica,2015,ATA,,,per_capita_electricity,,per_capita,electricity,kilowatt-hours,-
124711,Antarctica,2016,ATA,,,per_capita_electricity,,per_capita,electricity,kilowatt-hours,-
124712,Antarctica,2017,ATA,,,per_capita_electricity,,per_capita,electricity,kilowatt-hours,-
124713,Antarctica,2018,ATA,,,per_capita_electricity,,per_capita,electricity,kilowatt-hours,-
124714,Antarctica,2019,ATA,,,per_capita_electricity,,per_capita,electricity,kilowatt-hours,-
124715,Antarctica,2020,ATA,,,per_capita_electricity,,per_capita,electricity,kilowatt-hours,-
124716,Antarctica,2021,ATA,,,per_capita_electricity,,per_capita,electricity,kilowatt-hours,-
124757,Asia,2013,,4365286895.0,,per_capita_electricity,2519.91,per_capita,electricity,kilowatt-hours,-
124758,Asia,2014,,4412496398.0,,per_capita_electricity,2631.236,per_capita,electricity,kilowatt-hours,-
124759,Asia,2015,,4458250376.0,,per_capita_electricity,2639.54,per_capita,electricity,kilowatt-hours,-
124760,Asia,2016,,4502955714.0,,per_capita_electricity,2738.583,per_capita,electricity,kilowatt-hours,-
124761,Asia,2017,,4547095064.0,,per_capita_electricity,2873.575,per_capita,electricity,kilowatt-hours,-
124762,Asia,2018,,4588802751.0,,per_capita_electricity,3015.137,per_capita,electricity,kilowatt-hours,-
124763,Asia,2019,,4627738749.0,,per_capita_electricity,3084.792,per_capita,electricity,kilowatt-hours,-
124764,Asia,2020,,4663086623.0,,per_capita_electricity,3107.781,per_capita,electricity,kilowatt-hours,-
124765,Asia,2021,,4693332132.0,,per_capita_electricity,3323.402,per_capita,electricity,kilowatt-hours,-
124766,Asia,2022,,4721383370.0,,per_capita_electricity,3434.726,per_capita,electricity,kilowatt-hours,-
125429,Europe,2013,,741180502.0,,per_capita_electricity,6519.721,per_capita,electricity,kilowatt-hours,-
125430,Europe,2014,,742190861.0,,per_capita_electricity,6397.357,per_capita,electricity,kilowatt-hours,-
125431,Europe,2015,,743294457.0,,per_capita_electricity,6436.185,per_capita,electricity,kilowatt-hours,-
125432,Europe,2016,,744516175.0,,per_capita_electricity,6491.222,per_capita,electricity,kilowatt-hours,-
125433,Europe,2017,,745657647.0,,per_capita_electricity,6502.005,per_capita,electricity,kilowatt-hours,-
125434,Europe,2018,,746577709.0,,per_capita_electricity,6519.321,per_capita,electricity,kilowatt-hours,-
125435,Europe,2019,,747418251.0,,per_capita_electricity,6445.012,per_capita,electricity,kilowatt-hours,-
125436,Europe,2020,,747462669.0,,per_capita_electricity,6235.241,per_capita,electricity,kilowatt-hours,-
125437,Europe,2021,,746417727.0,,per_capita_electricity,6519.419,per_capita,electricity,kilowatt-hours,-
125438,Europe,2022,,744806995.0,,per_capita_electricity,6352.625,per_capita,electricity,kilowatt-hours,-
126428,North America,2013,,560056144.0,,per_capita_electricity,9180.579,per_capita,electricity,kilowatt-hours,-
126429,North America,2014,,565486685.0,,per_capita_electricity,9170.737,per_capita,electricity,kilowatt-hours,-
126430,North America,2015,,570726015.0,,per_capita_electricity,9100.935,per_capita,electricity,kilowatt-hours,-
126431,North America,2016,,576008328.0,,per_capita_electricity,9056.05,per_capita,electricity,kilowatt-hours,-
126432,North America,2017,,581258143.0,,per_capita_electricity,8926.533,per_capita,electricity,kilowatt-hours,-
126433,North America,2018,,585864285.0,,per_capita_electricity,9137.44,per_capita,electricity,kilowatt-hours,-
126434,North America,2019,,590497015.0,,per_capita_electricity,8983.348,per_capita,electricity,kilowatt-hours,-
126435,North America,2020,,594263186.0,,per_capita_electricity,8682.348,per_capita,electricity,kilowatt-hours,-
126436,North America,2021,,597123384.0,,per_capita_electricity,8832.698,per_capita,electricity,kilowatt-hours,-
126437,North America,2022,,600323657.0,,per_capita_electricity,9048.603,per_capita,electricity,kilowatt-hours,-
126557,Oceania,2013,,39057783.0,,per_capita_electricity,7748.264,per_capita,electricity,kilowatt-hours,-
126558,Oceania,2014,,39729340.0,,per_capita_electricity,7594.638,per_capita,electricity,kilowatt-hours,-
126559,Oceania,2015,,40403644.0,,per_capita_electricity,7645.103,per_capita,electricity,kilowatt-hours,-
126560,Oceania,2016,,41101240.0,,per_capita_electricity,7622.642,per_capita,electricity,kilowatt-hours,-
126561,Oceania,2017,,41817267.0,,per_capita_electricity,7516.99,per_capita,electricity,kilowatt-hours,-
126562,Oceania,2018,,42540030.0,,per_capita_electricity,7488.006,per_capita,electricity,kilowatt-hours,-
126563,Oceania,2019,,43278474.0,,per_capita_electricity,7432.101,per_capita,electricity,kilowatt-hours,-
126564,Oceania,2020,,43933757.0,,per_capita_electricity,7283.693,per_capita,electricity,kilowatt-hours,-
126565,Oceania,2021,,44492065.0,,per_capita_electricity,7268.487,per_capita,electricity,kilowatt-hours,-
126566,Oceania,2022,,45038860.0,,per_capita_electricity,7316.57,per_capita,electricity,kilowatt-hours,-
126929,South America,2013,,405147963.0,,per_capita_electricity,2807.32,per_capita,electricity,kilowatt-hours,-
126930,South America,2014,,409128901.0,,per_capita_electricity,2774.456,per_capita,electricity,kilowatt-hours,-
126931,South America,2015,,413134461.0,,per_capita_electricity,2808.867,per_capita,electricity,kilowatt-hours,-
126932,South America,2016,,417101806.0,,per_capita_electricity,2786.586,per_capita,electricity,kilowatt-hours,-
126933,South America,2017,,420982650.0,,per_capita_electricity,2754.484,per_capita,electricity,kilowatt-hours,-
126934,South America,2018,,424740741.0,,per_capita_electricity,2765.334,per_capita,electricity,kilowatt-hours,-
126935,South America,2019,,428318218.0,,per_capita_electricity,2762.806,per_capita,electricity,kilowatt-hours,-
126936,South America,2020,,431530105.0,,per_capita_electricity,2705.026,per_capita,electricity,kilowatt-hours,-
126937,South America,2021,,434254167.0,,per_capita_electricity,2805.431,per_capita,electricity,kilowatt-hours,-
126938,South America,2022,,436816679.0,,per_capita_electricity,2850.921,per_capita,electricity,kilowatt-hours,-
127394,Africa,2013,,1140180888.0,,primary_energy_consumption,4807.251,primary_energy,consumption,terawatt-hours,-
127395,Africa,2014,,1170299297.0,,primary_energy_consumption,4939.468,primary_energy,consumption,terawatt-hours,-
127396,Africa,2015,,1201108186.0,,primary_energy_consumption,5045.052,primary_energy,consumption,terawatt-hours,-
127397,Africa,2016,,1232111820.0,,primary_energy_consumption,5186.279,primary_energy,consumption,terawatt-hours,-
127398,Africa,2017,,1263333997.0,,primary_energy_consumption,5359.562,primary_energy,consumption,terawatt-hours,-
127399,Africa,2018,,1295265310.0,,primary_energy_consumption,5491.605,primary_energy,consumption,terawatt-hours,-
127400,Africa,2019,,1327701380.0,,primary_energy_consumption,5610.236,primary_energy,consumption,terawatt-hours,-
127401,Africa,2020,,1360677453.0,,primary_energy_consumption,5317.983,primary_energy,consumption,terawatt-hours,-
127402,Africa,2021,,1393676724.0,,primary_energy_consumption,5765.107,primary_energy,consumption,terawatt-hours,-
127403,Africa,2022,,1426736614.0,,primary_energy_consumption,5819.716,primary_energy,consumption,terawatt-hours,-
127477,Antarctica,2013,ATA,,,primary_energy_consumption,0.057,primary_energy,consumption,terawatt-hours,-
127478,Antarctica,2014,ATA,,,primary_energy_consumption,0.057,primary_energy,consumption,terawatt-hours,-
127479,Antarctica,2015,ATA,,,primary_energy_consumption,0.058,primary_energy,consumption,terawatt-hours,-
127480,Antarctica,2016,ATA,,,primary_energy_consumption,0.058,primary_energy,consumption,terawatt-hours,-
127481,Antarctica,2017,ATA,,,primary_energy_consumption,0.055,primary_energy,consumption,terawatt-hours,-
127482,Antarctica,2018,ATA,,,primary_energy_consumption,0.055,primary_energy,consumption,terawatt-hours,-
